name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,507,41533582,,,,,,,-111.9397223,33.3681957,,,
,508,41533587,,,,,,,-111.9407589,33.4000976,,,
,509,41533590,,,,,,,-111.9405575,33.4010443,,,
,510,41533597,,,,,,,-111.940585,33.4020179,,,
,511,41535590,turning_circle,,,,,,-111.9124951,33.370649,,,
,512,41535592,,,,,,,-111.9124951,33.3702476,,,
,513,41535606,turning_circle,,,,,,-111.9098842,33.3844581,,,
,514,41535607,,,,,,,-111.9098842,33.3838671,,,
,515,41535610,turning_circle,,,,,,-111.9098904,33.3833962,,,
,516,41535617,,,,,,,-111.911911,33.3694095,,,
,517,41535618,turning_circle,,,,,,-111.9119227,33.3686059,,,
,518,41535627,,,,,,,-111.912486,33.3694074,,,
,519,41535632,,,,,,,-111.9118456,33.3528058,,,
,520,41535634,,,,,,,-111.9118456,33.3543401,,,
,521,41535636,turning_circle,,,,,,-111.9118627,33.3558743,,,
,522,41535643,,,,,,,-111.9097872,33.390723,,,
,523,41535644,turning_circle,,,,,,-111.9097872,33.3899447,,,
,524,41535649,,,,,,,-111.9122187,33.3462851,,,
,525,41535652,turning_circle,,,,,,-111.9121157,33.3472244,,,
,526,41535658,,,,,,,-111.909742,33.3991699,,,
,527,41535662,,,,,,,-111.9097844,33.3876659,,,
,528,41535664,turning_circle,,,,,,-111.9098016,33.3867558,,,
,529,41535666,,,,,,,-111.911898,33.3305489,,,
,530,41535668,turning_circle,,,,,,-111.9119324,33.3296525,,,
,531,41535673,,,,,,,-111.9119324,33.3287274,,,
,532,41535676,turning_circle,,,,,,-111.9119324,33.3278381,,,
,533,41535681,,,,,,,-111.9102241,33.3818304,,,
,534,41535682,,,,,,,-111.910218,33.3813991,,,
,535,41535693,,,,,,,-111.911937,33.3604748,,,
,536,41535694,turning_circle,,,,,,-111.911937,33.3610554,,,
,537,41535701,,,,,,,-111.9118426,33.358955,,,
,538,41535703,,,,,,,-111.9118512,33.3581377,,,
,539,41535706,,,,,,,-111.9118769,33.3573204,,,
,540,41535868,,,,,,,-111.9083997,33.3471649,,,
,541,41535870,,,,,,,-111.9077302,33.3460894,,,
,542,41537577,,,,,,,-111.94059,33.3469886,,,
,543,41537586,,,,,,,-111.937137,33.3471959,,,
,544,41537590,turning_circle,,,,,,-111.9450627,33.3469374,,,
,545,41537592,,,,,,,-111.9439166,33.3469481,,,
,546,41537596,,,,,,,-111.9427579,33.3469587,,,
,547,41537598,turning_circle,,,,,,-111.9417124,33.3469544,,,
,548,41538192,turning_circle,,,,,,-111.9186062,33.3724625,,,
,549,41538194,,,,,,,-111.9186062,33.3712368,,,
,550,41538283,,,,,,,-111.9037989,33.3408861,,,
,551,41538285,,,,,,,-111.9023707,33.3408198,,,
,552,41538909,,,,,,,-111.9302185,33.4390388,,,
,553,41540809,turning_circle,,,,,,-111.9301372,33.4042295,,,
,554,41540810,,,,,,,-111.9290128,33.4042438,,,
,555,41543601,turning_circle,,,,,,-111.9663041,33.3914875,,,
,556,41543811,,,,,,,-111.945773,33.4262792,,,
,557,41543813,,,,,,,-111.94729,33.4262913,,,
,558,41543948,turning_circle,,,,,,-111.9484199,33.4262644,,,
,559,41543949,,,,,,,-111.9502953,33.4262747,,,
,560,41543951,,,,,,,-111.9522696,33.4262794,,,
,561,41544018,,,,,,,-111.9794215,33.343469,,,
,562,41545877,,,,,,,-111.9335065,33.3413085,,,
,563,41545882,,,,,,,-111.933518,33.340376,,,
,564,41545885,,,,,,,-111.933523,33.339468,,,
,565,41545887,,,,,,,-111.9335117,33.3385392,,,
,566,41546636,,,,,,,-111.9392768,33.408668,,,
,567,41546640,,,,,,,-111.9360118,33.4095058,,,
,568,41546646,,,,,,,-111.9177587,33.409496,,,
,569,41546647,turning_circle,,,,,,-111.9301254,33.4104444,,,
,570,41546648,,,,,,,-111.926512,33.4104588,,,
,571,41546788,,,,,,,-111.927387,33.4220144,,,
,572,41547925,,,,,,,-111.897678,33.4088448,,,
,573,41547928,,,,,,,-111.8971287,33.4085797,,,
,574,41547930,,,,,,,-111.8969227,33.4084006,,,
,575,41547938,,,,,,,-111.8970933,33.332966,,,
,576,41547945,turning_circle,,,,,,-111.8969473,33.3339628,,,
,577,41547949,,,,,,,-111.8977627,33.3299828,,,
,578,41547952,,,,,,,-111.8969124,33.3310715,,,
,579,41547962,,,,,,,-111.8958198,33.3885331,,,
,580,41547964,,,,,,,-111.8958198,33.3877161,,,
,581,41547968,,,,,,,-111.8957082,33.3867629,,,
,582,41547972,,,,,,,-111.8971963,33.3296745,,,
,583,41547975,turning_circle,,,,,,-111.8974452,33.3290147,,,
,584,41547977,,,,,,,-111.8953306,33.3917078,,,
,585,41547980,turning_circle,,,,,,-111.8953563,33.3909482,,,
,586,41547985,,,,,,,-111.8966909,33.4061866,,,
,587,41547986,,,,,,,-111.8966394,33.4055203,,,
,588,41547988,,,,,,,-111.8966308,33.4047393,,,
,589,41547994,,,,,,,-111.8961244,33.4023532,,,
,590,41547995,,,,,,,-111.8954464,33.4012856,,,
,591,41548002,turning_circle,,,,,,-111.8956953,33.4029766,,,
,592,41548004,,,,,,,-111.8957039,33.4023604,,,
,593,41548521,,,,,,,-111.9232523,33.4118914,,,
,594,41551781,,,,,,,-111.9284253,33.3732008,,,
,595,41551783,turning_circle,,,,,,-111.9255151,33.3732276,,,
,596,41552984,traffic_signals,,signal,,,,-111.939593,33.3928547,,,
,597,41552989,traffic_signals,,signal,,,,-111.943696,33.3928421,,,
,598,41552991,traffic_signals,,signal,,,,-111.947829,33.3928294,,,
,599,41552992,traffic_signals,,signal,,,,-111.951979,33.3928434,,,
,600,41552996,,,,,,,-111.9568737,33.3928403,,,
,601,41553000,,,,,,,-111.9592426,33.3928475,,,
,602,41553003,traffic_signals,,signal,,,,-111.960762,33.3928427,,,
,603,41553006,,,,,,,-111.9635858,33.3928325,,,
,604,41553020,traffic_signals,,signal,,,,-111.97223,33.3927813,33,,
,605,41553022,,,,,,,-111.975531,33.3927638,,,
,606,41553026,traffic_signals,,signal,,,,-111.9783642,33.3927648,,,
,607,41553418,,,,,,,-111.9021358,33.3698869,,,
,608,41553420,,,,,,,-111.9006166,33.370231,,,
,609,41553422,,,,,,,-111.8996639,33.3703313,,,
,610,41553424,turning_circle,,,,,,-111.9095258,33.3706826,,,
,611,41553427,,,,,,,-111.9059896,33.3707041,,,
,612,41553428,,,,,,,-111.9050283,33.3707041,,,
,613,41553429,,,,,,,-111.9031915,33.3707184,,,
,614,41553434,,,,,,,-111.9214558,33.3698462,,,
,615,41553438,,,,,,,-111.9199627,33.3706419,,,
,616,41553443,,,,,,,-111.934371,33.3705184,,,
,617,41553447,,,,,,,-111.9334955,33.3705328,,,
,618,41553450,,,,,,,-111.932148,33.3705256,,,
,619,41553454,turning_circle,,,,,,-111.9293241,33.37054,,,
,620,41553460,turning_circle,,,,,,-111.9334183,33.3698232,,,
,621,41553464,,,,,,,-111.8996725,33.3707399,,,
,622,41553466,turning_circle,,,,,,-111.8946256,33.3707614,,,
,623,41555894,,,,,,,-111.897987,33.4100198,,,
,624,41555896,,,,,,,-111.8969742,33.4096902,,,
,625,41555901,,,,,,,-111.8967853,33.4088305,,,
,626,41556126,,,,,,,-111.9591554,33.3631832,,,
,627,41556132,,,,,,,-111.9592346,33.3617268,,,
,628,41556153,,,,,,,-111.959289,33.3600996,,,
,629,41556271,traffic_signals,,signal,,,,-111.978328,33.4000599,,,
,630,41556375,turning_circle,,,,,,-111.9169497,33.3724768,,,
,631,41556376,,,,,,,-111.9169583,33.371244,,,
,632,41562457,,,,,,,-111.9749673,33.3643272,,,
,633,41563455,,,,,,,-111.94234,33.4136148,,,
,634,41563456,,,,,,,-111.9424188,33.4147283,,,
,635,41563458,,,,,,,-111.9424528,33.4161904,,,
,636,41563460,,,,,,,-111.9424525,33.4176183,,,
,637,41563464,,,,,,,-111.9423945,33.4190482,,,
,638,41563472,,,,,,,-111.9423719,33.4205105,,,
,639,41563475,traffic_signals,,signal,,,,-111.942389,33.4219281,,,
,640,41563500,traffic_signals,,signal,,,,-111.943346,33.425449,43,,
,641,41563515,traffic_signals,,signal,,,,-111.942771,33.4275569,,,
,642,41563527,,,,,,,-111.942465,33.4284426,,,
,643,41563536,,,,,,,-111.9426248,33.4289759,,,
,644,41563579,,,,,,,-111.9399789,33.3478444,,,
,645,41563585,turning_circle,,,,,,-111.939009,33.3454066,,,
,646,41563586,turning_circle,,,,,,-111.9390948,33.344496,,,
,647,41563588,,,,,,,-111.9407513,33.339993,,,
,648,41563590,,,,,,,-111.9405892,33.3407194,,,
,649,41563596,,,,,,,-111.9417817,33.3828905,,,
,650,41563605,,,,,,,-111.9418761,33.380554,,,
,651,41563618,,,,,,,-111.9415094,33.3792228,,,
,652,41563619,,,,,,,-111.9415207,33.3782249,,,
,653,41563631,,,,,,,-111.9416354,33.3372467,,,
,654,41563633,,,,,,,-111.9414153,33.3379586,,,
,655,41563636,,,,,,,-111.9412125,33.3386397,,,
,656,41563639,,,,,,,-111.9409917,33.3393047,,,
,657,41563645,turning_circle,,,,,,-111.9394467,33.3436356,,,
,658,41563646,turning_circle,,,,,,-111.9395154,33.3427751,,,
,659,41563660,,,,,,,-111.9400538,33.3279373,,,
,660,41563662,,,,,,,-111.940071,33.3286903,,,
,661,41563665,,,,,,,-111.940081,33.3294887,,,
,662,41563667,,,,,,,-111.9400896,33.3301749,,,
,663,41563669,,,,,,,-111.9400811,33.3309831,,,
,664,41563677,turning_circle,,,,,,-111.9404744,33.3340329,,,
,665,41563678,turning_circle,,,,,,-111.9404572,33.3317023,,,
,666,41563692,,,,,,,-111.9404563,33.3616011,,,
,667,41563697,,,,,,,-111.9404613,33.3611605,,,
,668,41563709,,,,,,,-111.941611,33.3636854,,,
,669,41563711,,,,,,,-111.9416369,33.3643821,,,
,670,41563717,,,,,,,-111.9419405,33.3652007,,,
,671,41563718,,,,,,,-111.9419524,33.366779,,,
,672,41563720,,,,,,,-111.9419581,33.3683431,,,
,673,41563740,,,,,,,-111.9399177,33.324852,,,
,674,41563950,,,,,,,-111.917619,33.3625394,,,
,675,41563951,turning_circle,,,,,,-111.9173443,33.3631989,,,
,676,41563971,turning_circle,,,,,,-111.9166954,33.4057176,,,
,677,41563972,,,,,,,-111.9167335,33.4064288,,,
,678,41563976,turning_circle,,,,,,-111.9166337,33.3924029,,,
,679,41563977,,,,,,,-111.916651,33.3915788,,,
,680,41564001,,,,,,,-111.9163778,33.3875942,,,
,681,41564004,turning_circle,,,,,,-111.9163919,33.3864857,,,
,682,41564007,,,,,,,-111.9735286,33.387602,,,
,683,41564008,,,,,,,-111.9729621,33.387645,,,
,684,41564013,,,,,,,-111.9699323,33.3878242,,,
,685,41564017,,,,,,,-111.9692456,33.3880679,,,
,686,41564200,,,,,,,-111.9191753,33.3753118,,,
,687,41564211,,,,,,,-111.9179013,33.3752195,,,
,688,41564218,,,,,,,-111.9173016,33.3749712,,,
,689,41564230,turning_circle,,,,,,-111.9155678,33.3748709,,,
,690,41565855,,,,,,,-111.939446,33.3832713,,,
,691,41565856,,,,,,,-111.9381255,33.3832838,,,
,692,41565859,,,,,,,-111.9370832,33.3831547,,,
,693,41565862,,,,,,,-111.9351521,33.3830257,,,
,694,41565865,,,,,,,-111.931736,33.3828752,,,
,695,41565867,,,,,,,-111.9312897,33.3827748,,,
,696,41565870,,,,,,,-111.9296761,33.3821656,,,
,697,41565873,,,,,,,-111.9275555,33.3810887,,,
,698,41565960,,,,,,,-111.9237092,33.3826275,,,
,699,41565972,turning_circle,,,,,,-111.9208183,33.3824882,,,
,700,41565974,,,,,,,-111.9202862,33.3825885,,,
,701,41565976,turning_circle,,,,,,-111.9182949,33.3826602,,,
,702,41565984,,,,,,,-111.917397,33.3826872,,,
,703,41565985,turning_circle,,,,,,-111.9163457,33.382687,,,
,704,41566023,,,,,,,-111.9042644,33.377456,,,
,705,41567341,,,,,,,-111.9505474,33.3921993,,,
,706,41567347,turning_circle,,,,,,-111.9504985,33.3899759,,,
,707,41567350,,,,,,,-111.9505051,33.3892285,,,
,708,41567356,,,,,,,-111.94993,33.3869926,,,
,709,41567359,turning_circle,,,,,,-111.9500673,33.3864264,,,
,710,41567481,,,,,,,-111.9503346,33.3831407,,,
,711,41567487,,,,,,,-111.9485796,33.4186498,,,
,712,41567488,,,,,,,-111.9485776,33.4179322,,,
,713,41567491,,,,,,,-111.9485765,33.417801,,,
,714,41567494,,,,,,,-111.9485685,33.4168387,,,
,715,41567498,,,,,,,-111.9485672,33.4160819,,,
,716,41567500,,,,,,,-111.9485652,33.415209,,,
,717,41567502,,,,,,,-111.9485063,33.4145698,,,
,718,41567508,turning_circle,,,,,,-111.9518718,33.380696,,,
,719,41567512,,,,,,,-111.9518638,33.3809687,,,
,720,41567517,,,,,,,-111.9518512,33.3814306,,,
,721,41567523,,,,,,,-111.9518274,33.382179,,,
,722,41567527,turning_circle,,,,,,-111.9517157,33.3827671,,,
,723,41567533,,,,,,,-111.9515409,33.3758701,,,
,724,41567534,turning_circle,,,,,,-111.9516348,33.3752205,,,
,725,41567540,,,,,,,-111.9494616,33.4138146,,,
,726,41567543,,,,,,,-111.9494616,33.4144373,,,
,727,41567550,turning_circle,,,,,,-111.9508455,33.3705126,,,
,728,41567553,turning_circle,,,,,,-111.9508405,33.369777,,,
,729,41567866,,,,,,,-111.949236,33.3812845,,,
,730,41567896,,,,,,,-111.9540951,33.3809612,,,
,731,41567905,,,,,,,-111.9524415,33.3809799,,,
,732,41567912,,,,,,,-111.9751986,33.3816844,,,
,733,41567916,,,,,,,-111.9784121,33.3818158,,,
,734,41570563,,,,,,,-111.9642746,33.3661311,,,
,735,41570566,,,,,,,-111.9642404,33.3618866,,,
,736,41570567,,,,,,,-111.9642403,33.3600621,,,
,737,41570574,,,,,,,-111.9648928,33.3746904,,,
,738,41570575,,,,,,,-111.964889,33.3709164,,,
,739,41570712,,,,,,,-111.9090835,33.4189803,,,
,740,41570726,,,,,,,-111.9016377,33.4192608,,,
,741,41570904,,,,,,,-111.9675097,33.3618617,,,
,742,41570905,,,,,,,-111.9664112,33.3618701,,,
,743,41570909,,,,,,,-111.965334,33.3618806,,,
,744,41570915,,,,,,,-111.9631312,33.3618941,,,
,745,41572706,,,,,,,-111.8977637,33.3480299,,,
,746,41573836,traffic_signals,,signal,,,,-111.9282849,33.3273601,,,
,747,41573837,,,,,,,-111.9283222,33.3292143,,,
,748,41573839,,,,,,,-111.9283453,33.3310109,,,
,749,41573841,traffic_signals,,signal,,,,-111.928416,33.3346562,,,
,750,41573845,,,,,,,-111.9284336,33.3383018,,,
,751,41573850,,,,,,,-111.9284644,33.344385,,,
,752,41573854,,,,,,,-111.9284777,33.3461738,,,
,753,41573876,,,,,,,-111.9285364,33.3556033,,,
,754,41573878,,,,,,,-111.928548,33.3565468,,,
,755,41573880,traffic_signals,,signal,,,,-111.9285577,33.3579655,,,
,756,41573881,,,,,,,-111.928575,33.3596035,,,
,757,41573884,,,,,,,-111.9285775,33.3600928,,,
,758,41573886,,,,,,,-111.9285792,33.3604818,,,
,759,41573889,,,,,,,-111.9285821,33.360998,,,
,760,41573893,,,,,,,-111.9285844,33.3614067,,,
,761,41573895,,,,,,,-111.9285894,33.3620016,,,
,762,41573897,,,,,,,-111.9286141,33.3655811,,,
,763,41573899,traffic_signals,,signal,,,,-111.9286265,33.3673971,,,
,764,41573902,,,,,,,-111.9286405,33.3694329,,,
,765,41573904,,,,,,,-111.9286403,33.3697474,,,
,766,41573906,traffic_signals,,signal,,,,-111.9286521,33.3721083,,,
,767,41573908,,,,,,,-111.9286704,33.3751775,,,
,768,41573911,,,,,,,-111.928674,33.3758701,,,
,769,41573914,crossing,,,,,,-111.9286003,33.3784121,,,
,770,41573917,traffic_signals,,signal,,,,-111.9283598,33.3798671,80,,
,771,41573920,,,,,,,-111.9267761,33.3822234,,,
,772,41573922,traffic_signals,,signal,,,,-111.926433,33.3836579,37,,
,773,41573932,,,,,,,-111.9264356,33.3877519,,,
,774,41573935,,,,,,,-111.9264107,33.3893725,,,
,775,41573938,,,,,,,-111.9263974,33.3901648,,,
,776,41573941,traffic_signals,,signal,,,,-111.926331,33.3929476,,,
,777,41573944,,,,,,,-111.926329,33.3949862,,,
,778,41573946,,,,,,,-111.926323,33.3969716,,,
,779,41573949,,,,,,,-111.9263198,33.3977727,,,
,780,41573952,,,,,,,-111.9263177,33.3985665,,,
,781,41573955,,,,,,,-111.9263055,33.4020675,,,
,782,41573957,,,,,,,-111.9263029,33.4028001,,,
,783,41573960,traffic_signals,,signal,,,,-111.926298,33.4035219,,,
,784,41573962,,,,,,,-111.9262976,33.4047779,,,
,785,41573974,traffic_signals,,signal,,,,-111.926297,33.4128826,,,
,786,41573980,traffic_signals,,signal,,,,-111.926303,33.4168382,,,
,787,41573982,traffic_signals,,signal,,,,-111.926296,33.4191375,,,
,788,41573985,,,,,,,-111.9262379,33.4209763,,,
,789,41573995,traffic_signals,,signal,,,,-111.926282,33.4287845,28,,
,790,41574734,,,,,,,-111.9716489,33.3919162,,,
,791,41574736,,,,,,,-111.9698743,33.3918603,,,
,792,41575363,,,,,,,-111.972958,33.3843561,,,
,793,41575371,,,,,,,-111.9740705,33.3804003,,,
,794,41577340,,,,,,,-111.9413956,33.3436624,,,
,795,41578406,,,,,,,-111.955827,33.4278832,,,
,796,41578407,turning_circle,,,,,,-111.9558266,33.42742,,,
,797,41579972,,,,,,,-111.9721886,33.3920992,,,
,798,41579974,,,,,,,-111.9722754,33.3911064,,,
,799,41579980,,,,,,,-111.9726273,33.3901175,,,
,800,41579982,,,,,,,-111.9727303,33.3899311,,,
,801,41579984,,,,,,,-111.9728591,33.3895155,,,
,802,41579985,,,,,,,-111.9729192,33.3890568,,,
,803,41579987,,,,,,,-111.9729621,33.388591,,,
,804,41581241,,,,,,,-111.9553242,33.4037636,,,
,805,41581243,,,,,,,-111.9553186,33.4001256,,,
,806,41582191,turning_circle,,,,,,-111.9797894,33.3494765,,,
,807,41582209,,,,,,,-111.974586,33.3503239,,,
,808,41582216,,,,,,,-111.9748792,33.3502026,,,
,809,41582218,,,,,,,-111.9759309,33.3503022,,,
,810,41582913,,,,,,,-111.9312568,33.4084598,,,
,811,41582918,traffic_signals,,signal,,,,-111.9311382,33.4075231,,,
,812,41582920,,,,,,,-111.9310728,33.4066298,,,
,813,41582921,,,,,,,-111.9310814,33.4058345,,,
,814,41582923,,,,,,,-111.9310814,33.4050391,,,
,815,41582925,,,,,,,-111.9310814,33.4042438,,,
,816,41582927,,,,,,,-111.9310814,33.403427,,,
,817,41582945,,,,,,,-111.9550923,33.3542111,,,
,818,41583578,turning_circle,,,,,,-111.9716262,33.3863159,,,
,819,41583581,,,,,,,-111.9714288,33.3833918,,,
,820,41583582,,,,,,,-111.9714326,33.3829332,,,
,821,41583584,,,,,,,-111.9714297,33.382238,,,
,822,41584294,,,,,,,-111.9676869,33.3674549,,,
,823,41584295,,,,,,,-111.9664672,33.3673794,,,
,824,41584918,,,,,,,-111.9391377,33.3379709,,,
,825,41584922,turning_circle,,,,,,-111.9415667,33.3392688,,,
,826,41584924,,,,,,,-111.9435058,33.3393693,,,
,827,41584925,,,,,,,-111.9450798,33.33935,,,
,828,41585526,turning_circle,,,,,,-111.9385712,33.3406312,,,
,829,41585528,,,,,,,-111.9381768,33.3406315,,,
,830,41585530,turning_circle,,,,,,-111.9376014,33.340624,,,
,831,41585533,turning_circle,,,,,,-111.9396098,33.3405595,,,
,832,41585534,,,,,,,-111.9450949,33.3408225,,,
,833,41585535,,,,,,,-111.9435203,33.3408249,,,
,834,41585537,,,,,,,-111.9422877,33.3407818,,,
,835,41585539,turning_circle,,,,,,-111.9411719,33.3407546,,,
,836,41585542,,,,,,,-111.9450927,33.3411808,,,
,837,41585543,,,,,,,-111.9457407,33.341179,,,
,838,41586093,turning_circle,,,,,,-111.9108204,33.418129,,,
,839,41586094,,,,,,,-111.910665,33.4174037,,,
,840,41586163,,,,,,,-111.9732932,33.3421711,,,
,841,41586167,,,,,,,-111.9749154,33.340694,,,
,842,41586169,turning_circle,,,,,,-111.9753016,33.3400272,,,
,843,41586186,,,,,,,-111.9783891,33.3873943,,,
,844,41586189,,,,,,,-111.977657,33.3868997,,,
,845,41586191,,,,,,,-111.977082,33.3870215,,,
,846,41586194,,,,,,,-111.9759576,33.3872509,,,
,847,41586196,,,,,,,-111.975331,33.3873655,,,
,848,41586197,,,,,,,-111.9747388,33.3874587,,,
,849,41586198,,,,,,,-111.9741551,33.3875375,,,
,850,41587941,,,,,,,-111.9349363,33.3919344,,,
,851,41587942,,,,,,,-111.9326838,33.3916302,,,
,852,41587943,,,,,,,-111.9318858,33.3912778,,,
,853,41587944,,,,,,,-111.9306641,33.3909629,,,
,854,41587949,,,,,,,-111.9284452,33.3892046,,,
,855,41587953,,,,,,,-111.900573,33.3918974,,,
,856,41587954,,,,,,,-111.8989526,33.3918368,,,
,857,41587955,,,,,,,-111.8962661,33.3917579,,,
,858,41587957,,,,,,,-111.8943349,33.3912778,,,
,859,41587959,,,,,,,-111.8934852,33.3908837,,,
,860,41587961,,,,,,,-111.892585,33.390766,,,
,861,41587963,,,,,,,-111.8920286,33.3907664,,,
,862,41587967,,,,,,,-111.923543,33.3912523,,,
,863,41587968,,,,,,,-111.9230453,33.3912491,,,
,864,41587975,,,,,,,-111.9190971,33.3914211,,,
,865,41587976,,,,,,,-111.9177649,33.3915778,,,
,866,41587981,,,,,,,-111.9155914,33.3915718,,,
,867,41587983,,,,,,,-111.9150961,33.3915718,,,
,868,41587986,,,,,,,-111.9134931,33.3915939,,,
,869,41587988,,,,,,,-111.9125401,33.3915909,,,
,870,41588018,,,,,,,-111.9343411,33.3346465,,,
,871,41588020,,,,,,,-111.934339,33.3341068,,,
,872,41588022,,,,,,,-111.9343905,33.3333754,,,
,873,41588026,,,,,,,-111.934751,33.3328017,,,
,874,41588317,,,,,,,-111.9342103,33.3322065,,,
,875,41588323,,,,,,,-111.934038,33.3314872,,,
,876,41588329,,,,,,,-111.9341063,33.3307227,,,
